folder,f1_score,mse,deckPercent
DhUGiilrvBc,0.923076923076923,0.028328611898016998,0.9978753541076487
Fak98wMk23c,1.0,0.010810810810810811,1.0
nZd5wAUEgqA,0.9473684210526315,0.08877284595300261,0.9980417754569191
XSjtnwaelQY,0.920863309352518,0.05098684210526316,0.9958881578947368
OZ2bDhy3TnQ,0.8904109589041096,0.3924914675767918,0.9936006825938567
7aQPeV7PWt8,0.96875,0.0805921052631579,0.9950657894736842
Y5c5g13iKc8,0.5063291139240506,0.5477356181150551,0.6462668298653611
8uSWGJ2kRzI,0.9444444444444444,0.06143344709897611,0.9931740614334471
4cDlJOfOlOA,0.9090909090909092,0.12074829931972789,0.9175170068027211
l7jhYU7Ee6E,0.906474820143885,0.09938837920489296,0.9292813455657493
gPE8DKmnCRI,0.9583333333333334,0.07046070460704607,0.9993215739484396
glwfXyeNxfM,0.32075471698113206,0.8141295206055509,0.49222035323801516
LbTmLVpkoCI,0.9411764705882353,0.05397727272727273,0.9992897727272727
lYSI4Fm2xJ0,0.912280701754386,0.06818181818181818,0.9971590909090909
j_bIDV-j9zI,0.9156626506024096,0.2718052738336714,0.9989858012170385
zIi4IdBBsBQ,0.92,0.15076923076923077,0.9992307692307693
glktKsBFBNM,0.9577464788732395,0.017369727047146403,0.9937965260545906
-75E9JBc4ho,0.912,0.23361344537815126,0.9949579831932773
ViPwuclQ8Eg,0.5789473684210527,0.30434782608695654,0.8880434782608696
D7WZ2n7rsn8,0.8846153846153846,0.36298932384341637,0.994661921708185
LpDgyyqx3Mk,0.9259259259259259,0.08888888888888889,0.9962962962962963
M0rALPvYP1M,0.9019607843137256,0.031413612565445025,0.9980366492146597
i--ixDwgxkM,0.9555555555555556,0.1337099811676083,0.902542372881356
vn5v0T7nwaE,0.9302325581395349,0.1423487544483986,0.9928825622775801
GntPt48xl9w,0.9618320610687022,0.1611842105263158,0.998766447368421
BlK0uiiOAVE,1.0,0.013636363636363636,1.0
eutfdxJz1e4,0.9113924050632912,0.380327868852459,0.9860541427399507
vw5eVZKtah4,0.9803921568627451,0.04578313253012048,0.8801204819277109
DeqB6rPzCow,0.8627450980392156,0.05982905982905983,0.9985754985754985
QzEzPP611vQ,0.8173913043478261,0.731023102310231,0.9476072607260726
H5aMUh4Ii8A,0.8666666666666666,0.26666666666666666,0.9816091954022989
dqRQ-DS-kVE,0.9661016949152543,0.11912225705329153,0.9318181818181818
XAZralTs4zg,0.9245283018867924,0.17345132743362832,0.9964601769911504
REhZyXkHyGU,0.8387096774193549,0.32386363636363635,0.9765625
jDdg3JqsgE8,0.9278350515463918,0.23731587561374795,0.9959049959049959
hh9aTp7ubwM,0.88,0.38209606986899564,0.993995633187773
bktmUs1IyuQ,0.9428571428571428,0.055793991416309016,0.9994635193133047
pTzMPoWslxQ,0.8923076923076922,0.5294117647058824,0.9884910485933504
BgF4QQxPHZM,0.9586776859504132,0.10260869565217391,0.9578260869565217
FiWtqQOuW3s,0.9473684210526316,0.17463617463617465,0.9968814968814969
OwTBvcvNerw,0.9333333333333333,0.1534090909090909,0.9971590909090909
YL_fPN7-DD8,0.9836065573770492,0.019886363636363636,0.9971590909090909
PnTb3cJbsuU,0.925,0.12525667351129363,1.0
WYTVsY94Qk8,0.9481481481481481,0.10855263157894737,0.9921875
4ZIgLZFe5r4,0.8709677419354839,0.38920454545454547,0.9275568181818182
JPJknpaXq7U,0.9873417721518987,0.09043478260869565,0.9934782608695653
gsSJenQY8oA,1.0,0.037037037037037035,0.9665242165242165
HuIhFYRKFlo,0.888888888888889,0.1566265060240964,0.9969879518072289
qyYwvK3bGhw,0.9199999999999999,0.0345679012345679,0.9987639060568603
uGMzS1QWxEk,0.967741935483871,0.008645533141210375,0.9992784992784993
nZUQxuMxXEw,0.8,0.3210227272727273,0.9601706970128022
P4z0E91XYTk,0.9508196721311476,0.08415841584158416,0.9958745874587459
JcRkEE-oNIs,0.9433962264150944,0.08505747126436781,0.9994246260069045
9_UUjTPd6XM,0.9,0.04982817869415808,0.9991408934707904
eavNU3JQDUI,0.8857142857142858,0.24404761904761904,0.9811507936507936
a-RNHRn_1rw,0.8732394366197183,0.1724137931034483,0.9946949602122016
MdqAj_ckOCA,0.7323943661971831,0.5953565505804311,0.8872305140961857
ONRUBYyoQuM,0.9583333333333334,0.12866817155756208,0.9960496613995485
7v1PTAoixOY,0.9705882352941176,0.05273833671399594,0.9949290060851927
8wr25tDzZ6g,0.9230769230769231,0.16246498599439776,0.9964985994397759
ddrd1ifdNAs,0.96,0.10611510791366907,0.9986510791366906
m7NzOk7jeF0,1.0,0.014204545454545454,0.9971590909090909
XTOzzpSA3rE,0.9538461538461539,0.11497326203208556,0.9893048128342246
9zNDKbxQSRE,0.8732394366197183,0.5,0.9591584158415841
NfTwSwtnwIY,0.5714285714285714,0.48048780487804876,0.7015243902439025
oIe62kyHz0w,0.9278350515463919,0.28654970760233917,0.9980506822612085
GexdO9cZqdc,0.927536231884058,0.12244897959183673,0.9980867346938775
N0cKmKhtbTg,0.8857142857142858,0.1708542713567839,0.9993718592964824
ZlXuCOxffcA,0.8484848484848485,0.35795454545454547,0.9261363636363636
tc9MYzwPxzw,0.90625,0.21652421652421652,0.9943019943019943
t0y-RLpZZA8,0.957983193277311,0.13179571663920922,0.9987644151565074
q6eAUGkKnoA,0.8869565217391304,0.528052805280528,0.9942244224422442
bKw8uDTPkDk,0.9444444444444444,0.07692307692307693,0.9950071326676176
ZsNG1zVjxtQ,0.9577464788732395,0.16455696202531644,0.9947257383966245
L2DAc7TY70g,0.9387755102040817,0.11428571428571428,0.9974025974025974
PKY1vOa85Sk,0.8275862068965518,0.20535714285714285,0.9698660714285714
XYij26WiNkU,0.9666666666666667,0.03712871287128713,0.9993811881188119
P6q3Qvc324c,0.958904109589041,0.13509060955518945,0.9925864909390445
r_9ZbsKW_QI,0.784,0.7549342105263158,0.9300986842105263
NZfF3knkI74,0.8985507246376813,0.047619047619047616,0.9971988795518207
vnLhaY3WykQ,0.9523809523809523,0.12181303116147309,0.9985825655563431
n1nV83U66Fs,0.9662921348314606,0.06196581196581197,0.9941239316239316
VkVgBPbX6oU,0.9591836734693877,0.053703703703703705,0.9958333333333333
uy0hMJJpbJM,0.9545454545454545,0.0380794701986755,0.9908940397350994
yK85bDp8E6E,0.9041095890410958,0.09523809523809523,0.9946633825944171
CNvuAN-s5x0,0.9606299212598425,0.11056105610561057,0.9966996699669967
-YKkhHzByWw,0.9158878504672898,0.2125,0.9361607142857142
2LAJNcmLc5A,0.9272727272727272,0.11711711711711711,0.9981981981981982
ZHzSTcTrApQ,0.9142857142857143,0.2,0.9969512195121951
XQAsw_6D6dI,0.9,0.14144736842105263,0.9967105263157895
n-DrlhLMPPA,0.9600000000000001,0.0695364238410596,0.9958609271523179
Bxnnq9dB7no,0.9565217391304348,0.014367816091954023,0.9964080459770115
caT-cBts3nc,0.9090909090909091,0.15964523281596452,0.9922394678492239
-r2TOeL-jBc,0.9230769230769231,0.03927492447129909,1.0
MzrLVEUIhsU,0.9230769230769231,0.04932735426008968,0.999439461883408
Lj8snpdHLTg,0.9545454545454545,0.029585798816568046,0.9980276134122288
a3uTk7msLys,0.9010989010989012,0.20711297071129708,0.9942468619246861
tEH0Yfk3kI8,0.9838709677419355,0.06260296540362438,0.9967051070840197
zBVew3TRsXg,0.9615384615384615,0.022727272727272728,0.9921875
j2GofwwCl0M,0.9705882352941176,0.02522935779816514,0.9994266055045872
FvfL8Sq2UwQ,0.9448818897637796,0.10550458715596331,0.9105504587155964
AyNztRT76MI,0.8813559322033898,0.21100917431192662,0.9917431192660551
qspmxdLb0rQ,0.9523809523809524,0.10278372591006424,0.9957173447537473
wSg16tci5Yg,0.9345794392523364,0.16611842105263158,0.9983552631578947
SKVtA4aQsNk,0.975609756097561,0.15476190476190477,0.9952380952380953
UED36e7N41w,0.983050847457627,0.038860103626943004,0.9980569948186528
C09cqj2YMzA,0.9074074074074074,0.07721280602636535,0.998587570621469
9aSLb81npQ4,0.923076923076923,0.07208872458410351,0.9953789279112755
bYIgyDsaFNk,0.8749999999999999,0.2119700748129676,0.8871571072319202
8OApGrSXZDU,0.9484536082474228,0.1323024054982818,0.9952749140893471
h7nNfZRpOzU,0.9615384615384616,0.10606060606060606,0.9928977272727273
JeoREa95fE4,0.923076923076923,0.12289156626506025,0.9939759036144579
nUofE7vNlDQ,0.9629629629629629,0.0777988614800759,0.99335232668566
FEc99FhT-vo,0.9782608695652174,0.15397350993377484,0.9900662251655629
DqcYSPgl09o,0.9400000000000001,0.17748091603053434,0.9995229007633588
BVyvwnXZykU,0.7857142857142856,0.254278728606357,0.980440097799511
B6bY6676m2M,0.935251798561151,0.07425742574257425,0.9884488448844885
RKWvOIxPSR8,0.983050847457627,0.019313304721030045,0.994092373791622
UkNy_XJ5MUM,0.9333333333333333,0.09523809523809523,0.9983579638752053
jCO3XIb41Ps,0.9369369369369369,0.02527075812274368,0.9990974729241877
6Sf9HLrGhgc,0.9333333333333333,0.13140311804008908,0.9977728285077951
bbySPkVmsz0,1.0,0.017094017094017096,0.9964387464387464
-tUBIniEIlE,0.9268292682926829,0.22625698324022347,0.9965083798882681
oM0qmSyzKOs,0.9772727272727273,0.023758099352051837,0.9951403887688985
YZAn3cAPybE,1.0,0.017045454545454544,0.9943181818181818
5RPR6P1q1_k,0.9324324324324325,0.07742998352553541,0.992998352553542
RPhSm-dbAm0,0.912280701754386,0.3026315789473684,0.9986842105263158
yaOMoTKB4zA,0.9655172413793104,0.07258064516129033,0.9221774193548387
NLBGg3YuaPY,0.9090909090909091,0.0691358024691358,0.9981458590852905
EBjL7tF1_Os,0.9322033898305085,0.04709576138147567,0.9301412872841445
iCLstSDC1jM,0.9333333333333333,0.16694772344013492,0.9987352445193929
tg90kMPFb-0,0.9245283018867925,0.17258883248730963,0.9843485617597293
NETo8zfMRlE,0.9722222222222222,0.020460358056265986,0.989769820971867
9fDo8iRecyE,0.9126213592233009,0.1059245960502693,0.994165170556553
KMzZAqg-Etw,0.9444444444444444,0.04424778761061947,0.9977876106194691
eQsBvCOUapo,0.9041095890410958,0.16393442622950818,0.9950819672131147
XTBxcsj76yo,0.9615384615384615,0.0175,0.9987484355444305
hCCXRZXjG7c,0.9152542372881356,0.2634508348794063,0.962430426716141
u-mShY4_r7M,0.9,0.2267080745341615,0.9922360248447205
QbHYZNYYnIA,0.9242424242424242,0.1111111111111111,0.9074074074074074
edzDmo7WLJ8,0.9285714285714286,0.03133903133903134,0.9964387464387464
LBK59EpkwZ8,0.9333333333333333,0.17939609236234458,0.9587033747779752
3peYiZQbF8s,0.7745098039215687,0.41858736059479557,0.6981412639405205
3T7sOxj2k34,0.9111111111111112,0.18425324675324675,0.9606331168831169
q2LVuYzGXrk,0.9655172413793104,0.06039076376554174,0.9973357015985791
YHBgxbVac5c,0.9193548387096775,0.08407871198568873,0.9946332737030411
VheFHPuhhBo,0.8842105263157894,0.43177570093457945,0.9682242990654205
Ocnxyy3xAgQ,0.9811320754716981,0.02849002849002849,0.9907407407407407
bsoIHP3U49c,0.9142857142857143,0.24686192468619247,0.9900627615062761
Q7KI9WHZW7w,0.9354838709677419,0.08208955223880597,0.9950248756218906
dHdrGXjOIqI,0.8666666666666668,0.15371621621621623,0.9797297297297297
YKHlxNNdq7s,0.8358208955223881,0.5540229885057472,0.9988505747126437
gA7DKgmsY5Y,0.9494949494949495,0.1282952548330404,0.9916520210896309
8HLSokVaG7k,0.9696969696969697,0.05975395430579965,0.9929701230228472
HULEoaKcTP0,0.9444444444444444,0.12040816326530612,0.9979591836734694
ppPnl-hO2ow,0.9433962264150944,0.09686609686609686,0.9843304843304843
DbRJsuCH9Tw,0.9782608695652174,0.01948051948051948,0.9972943722943723
5zvDQYOoBRE,0.33333333333333337,0.6683804627249358,0.4640102827763496
Mr2rueQOGQY,0.8936170212765958,0.361328125,0.99951171875
lx_CouwOGfs,0.923076923076923,0.22459016393442624,0.9950819672131147
OGVwFzrGNTk,0.9454545454545454,0.034210526315789476,0.9986842105263158
pQN_HCOGFYM,0.9253731343283583,0.1783132530120482,0.8885542168674698
L42qQsukBJA,0.5423728813559322,0.5603907637655418,0.6454262877442274
LPYN7LLXb2c,0.9795918367346939,0.02556818181818182,0.9943181818181818
kEO0KbIgSsw,0.9272727272727271,0.23688969258589512,0.9100361663652803
Rpj2945JQ48,0.970873786407767,0.09747292418772563,0.9990974729241877
4dneHrrhkI4,0.9459459459459458,0.11428571428571428,0.9928571428571429
LraIxP0RbOQ,0.3945578231292517,0.8155270655270656,0.592948717948718
t_CBY7v1Gf8,0.9032258064516128,0.23432343234323433,0.9942244224422442
itC-Tz_VsBY,0.9534883720930233,0.02976190476190476,0.998015873015873
CLKZCgs7GFM,0.9032258064516129,0.16129032258064516,0.9962779156327544
HZvftCIGL3k,0.8400000000000001,0.26256983240223464,0.9811188811188811
MfA1VtJr5xg,0.8869565217391304,0.2692307692307692,0.9938811188811189
gdCaIf_Km44,0.9803921568627451,0.045454545454545456,1.0
JiZqGnqTvuk,0.8831168831168832,0.2578947368421053,0.993421052631579
4Zw5yrgzCOI,0.9133858267716535,0.3201320132013201,0.9917491749174917
J1-m9X7_aBM,0.8928571428571428,0.18976897689768976,0.990924092409241
Oud_wnSibYg,0.8785046728971964,0.38517179023508136,0.9579566003616636
U5QPDBXaCy0,1.0,0.020618556701030927,0.9994845360824742
xdPGrUk9Mkc,0.9677419354838709,0.051601423487544484,0.9786476868327402
azDLergWH5k,0.44859813084112155,0.6111111111111112,0.5812940688510991
YRrSpz3NmR4,0.9896907216494846,0.044481054365733116,0.9987633965375103
kHcqcfvYnko,0.9655172413793104,0.09405940594059406,0.995049504950495
g7aAOL5Ln38,0.975609756097561,0.12006578947368421,0.9971217105263158
P8V7FrfcfJk,0.9130434782608695,0.28493150684931506,0.9993150684931507
4RQNDQFrMoA,0.8910891089108911,0.174,0.9955
MASXB24G-Tw,0.9666666666666666,0.0679886685552408,0.9943342776203966
u2o6VhjSBd4,0.923076923076923,0.05965909090909091,0.9971590909090909
06dwN017Yxg,0.9166666666666667,0.1554054054054054,0.9991554054054054
qUKEmAU0xnc,0.9655172413793104,0.013651877133105802,0.9965870307167235
nzKwxZ-kPIE,0.9607843137254902,0.07797270955165692,0.9946393762183235
My2hIR5Q12E,0.967032967032967,0.0757825370675453,0.9934102141680395
DaNPvMYA8CQ,0.9538461538461539,0.020512820512820513,0.9961538461538462
AC7wwnw_SNo,0.9315068493150684,0.17682926829268292,0.9760935910478128
sEwUAXsfwsA,0.8275862068965517,0.19220779220779222,0.9967532467532467
el34x6oIR1E,0.7419354838709677,0.5723140495867769,0.953981385729059
IVb3G1Gh6So,0.9278350515463918,0.09917355371900827,0.996694214876033
1eI_N-heUvA,0.9380530973451328,0.11007462686567164,0.9944029850746269
48qVkJw6L1k,0.9197080291970803,0.14864864864864866,0.9974662162162162
9c2gjg49qbo,0.860759493670886,0.19753086419753085,0.9790123456790123
T1GIaIhg830,0.9090909090909091,0.19964349376114082,0.9950980392156863
IGE0rdgjIAg,0.9333333333333333,0.11192214111922141,0.9969586374695864
DMaChqsOPbU,0.9147286821705427,0.12026359143327842,0.9427512355848435
i5rkyCS-yqo,0.9541284403669724,0.06712564543889846,0.9978485370051635
SOKcAdiu3gg,0.9130434782608695,0.2364620938628159,0.9648014440433214
5HYbeoiqx70,0.9558823529411765,0.07590759075907591,0.9888613861386139
Im7YU_OUHvo,0.9583333333333334,0.06746987951807229,0.9945717732207479
-b18XHIpe8w,0.9178082191780822,0.14770797962648557,0.9516129032258065
IHjOwUA3zVY,0.88,0.16252390057361377,0.9345124282982792
Jmn4mzML6m4,0.8055555555555555,0.29024390243902437,0.9512195121951219
OoRlEgyr8hw,0.9333333333333333,0.08045977011494253,0.9889162561576355
0DI0K2qi9Tc,0.8915662650602411,0.4740882917466411,0.9630518234165067
SeGOpc9o_QQ,0.972972972972973,0.06178489702517163,0.9994279176201373
anJ5uQD6NcA,0.9142857142857143,0.036931818181818184,0.9985795454545454
X-XjPYxfm34,0.9090909090909091,0.32492997198879553,0.9985994397759104
luCdi1H6zpA,0.9166666666666666,0.19349593495934958,0.9231082180634662
7mIqStOBWts,0.5893719806763285,0.6143128562381254,0.6318872704243191
saKHlPCGqIs,0.6118721461187214,0.5371104815864023,0.6353074525361292
2_UYWXHNloI,0.888888888888889,0.07242339832869081,0.9972144846796658
861GHdebq6I,0.9473684210526316,0.028795811518324606,1.0
COjuRGKvekA,0.9022556390977444,0.13628899835796388,0.9922003284072249
D4AqPdHvPDM,0.9811320754716981,0.09586776859504133,0.9991735537190083
U0EU-d0EHYE,0.8888888888888888,0.21150278293135436,0.9962894248608535
Zui_aqcjt7M,0.9818181818181818,0.05698005698005698,0.9971509971509972
eg3JDo1T9vc,0.8461538461538461,0.12723214285714285,0.98046875
DKN8WAVpOcs,0.9333333333333333,0.14795918367346939,1.0
Cdr9ZT-EbqU,0.96,0.3448275862068966,0.9917898193760263
8RtYY2jtKks,1.0,0.016587677725118485,0.9928909952606635
Zbbh-n4BLis,0.5306122448979592,0.5724346076458753,0.5364871665827882
-INo_UpYcLI,0.9197080291970803,0.11932773109243698,0.9970588235294118
EKBxQeAZIq0,0.8852459016393442,0.17462932454695224,0.9971169686985173
O08MijjQ9vk,0.923076923076923,0.017699115044247787,1.0
oLtLxU4hK14,0.9295774647887324,0.1908831908831909,0.9950142450142451
OmNjBcbTLCc,0.9591836734693877,0.04174573055028463,0.9796015180265655
6ioaWM5emTc,0.5809523809523809,0.5096952908587258,0.6935595567867036
jRGUSYSe1OQ,0.9836065573770492,0.07644628099173553,0.8791322314049587
4c5YKHYarJc,0.961038961038961,0.05263157894736842,0.993421052631579
ZAvPKxoZbek,0.9333333333333333,0.13696369636963696,0.9979372937293729
Zlu0ronfzAo,0.4833333333333334,0.5472013366750209,0.6069340016708438
hOdTolWA-0M,0.9242424242424242,0.12171052631578948,0.9913651315789473
8fTKjsUqHmc,0.8372093023255814,0.342668863261944,0.953833470733718
Zx4Okqq0PV0,0.8387096774193549,0.5244360902255639,0.9976503759398496
9OKjFe8YQMA,0.9411764705882353,0.09090909090909091,0.9960474308300395
fCz53wzcaP4,0.9787234042553191,0.02127659574468085,0.9933510638297872
gvFUUMa0Ueg,1.0,0.017045454545454544,1.0
TSyQMCcW-1M,0.92,0.10826210826210826,0.9985734664764622
06qE32t8ukg,0.8631578947368421,0.3697632058287796,0.9562841530054644
8V1NhtEXin4,0.9599999999999999,0.03643724696356275,0.9114372469635628
7dDHuEXC3aQ,0.9911504424778761,0.06960950764006792,0.9910865874363328
cfH4ueKx5q4,0.830188679245283,0.146779303062302,0.8453009503695882
336YolZPwI0,0.888888888888889,0.2542087542087542,0.9751683501683501
fGBf1YNGL6E,0.9345794392523364,0.0745697896749522,0.9937858508604207
5MfDq8yZC60,0.9019607843137255,0.1,0.9965686274509804
iRYAwQR3NNg,0.8666666666666666,0.04261363636363636,1.0
zgnyPuH3ROc,0.7500000000000001,0.6525,0.83729662077597
xlxEJtlfxtE,0.8860759493670887,0.15953307392996108,0.978112840466926
A-WUrg26Msc,0.8181818181818182,0.13978494623655913,0.9086021505376344
F2zIbPei6yo,0.6790123456790124,0.6666666666666666,0.8271072796934866
Mmul357fj74,0.9896907216494846,0.10819672131147541,0.9983606557377049
KLUMnfA1Hzw,0.9591836734693877,0.07401315789473684,0.9962993421052632
XqTHyoNq7o8,0.9833333333333333,0.10673234811165845,0.9971264367816092
ihFtPqfxeoQ,0.9714285714285714,0.06456953642384106,0.9900662251655629
k3kvvOwd44M,1.0,0.008130081300813009,0.9969512195121951
QBKJLJyUvlc,0.9438202247191011,0.07881773399014778,0.9975369458128078
OuIQHWQgrYo,0.8548387096774193,0.21645796064400716,0.9964221824686941
-evKsqxPs48,0.8682170542635659,0.2916666666666667,0.9872159090909091
MOj2bjnfARM,0.967741935483871,0.11517367458866545,0.9881170018281535
hlb07rRXlbA,0.8346456692913385,0.4029605263157895,0.9634046052631579
0yXmshbWo3Y,0.9464285714285714,0.1924342105263158,0.9938322368421053
CMuDtASY8MI,0.9056603773584905,0.08092485549132948,0.9985549132947977
uk0HOwCbl2A,0.9795918367346939,0.04473684210526316,0.9901315789473685
3KLWuSgmzU4,0.9600000000000001,0.0654911838790932,1.0
Mux2tqr2s6M,0.8955223880597014,0.3789173789173789,0.9950142450142451
yLeHokqJGis,0.9318181818181819,0.05077262693156733,0.9939293598233996
WaX6WA5JDes,0.9333333333333332,0.08507223113964688,0.9208835341365462
8fkCohNze2w,0.9345794392523366,0.1478102189781022,0.9968065693430657
Z66b6HvRAuk,0.9655172413793104,0.13528336380255943,0.9954296160877514
6Eoq0sbToR4,0.8732394366197184,0.30484988452655887,0.9965357967667436
trMf62giAog,0.9197080291970804,0.10231023102310231,0.9921617161716172
gSyMztARmXg,0.9344262295081968,0.17986798679867988,0.9975247524752475
bZ557Fu299c,0.49162011173184356,0.5240641711229946,0.5148729946524064
RDU7bbojZAI,0.9156626506024097,0.06561085972850679,0.9994343891402715
sS23D8fcBY0,0.9803921568627451,0.05853658536585366,0.9945121951219512
4FpbVw2g7sU,0.9690721649484536,0.08955223880597014,0.9983416252072969
T5AZfovFCGs,0.9411764705882353,0.09659090909090909,0.984375
CNvykPR2Kmg,0.945054945054945,0.1834319526627219,0.9960552268244576
-S93q2nWMWI,0.9908256880733944,0.043993231810490696,0.9805414551607445
HpuOvKvz0E4,0.9629629629629629,0.15669515669515668,0.9943019943019943
1EJtbclJqAI,0.9,0.0757825370675453,0.9917627677100495
UGA7GbuyQs0,0.8333333333333333,0.6666666666666666,0.9663105998356615
P60oVhbmCAQ,0.4144144144144144,0.9683830171635049,0.6495031616982837
b-7HyDorwGA,0.9454545454545454,0.08775137111517367,0.9972577696526508
m_PrbAaZy-Y,0.8547008547008548,0.5662847790507365,0.9766775777414075
tXwPXu8cCbg,0.98,0.036243822075782535,0.9962932454695222
Ew8Es3IAsxM,0.9655172413793104,0.07707509881422925,0.9861660079051383
qFKgIX8CB8A,0.9343065693430657,0.2026359143327842,0.9954695222405272
cl6nNl6kz8Y,0.9811320754716981,0.05747126436781609,0.9950738916256158
W8M3kHe3OiI,0.9333333333333333,0.07095709570957096,0.9954620462046204
JVGrNdA-scY,0.8688524590163934,0.11716171617161716,0.9995874587458746
zZES5lbCq0Q,0.9253731343283582,0.10467706013363029,0.9961024498886414
Pljk-otAWPI,0.9090909090909091,0.0684931506849315,0.8778538812785388
NCr2n2zn9hM,0.9411764705882354,0.06403940886699508,0.9983579638752053
eirO9xim1g4,0.9448818897637795,0.20948012232415902,0.915519877675841
HYKDwJXQlZw,0.9622641509433962,0.12962962962962962,0.9495370370370371
hV-acotERcQ,0.9739130434782608,0.10197368421052631,0.9925986842105263
ankQZOytWw8,0.9491525423728815,0.02564102564102564,0.99002849002849
VkFRT7ahQ40,1.0,0.011019283746556474,0.9993112947658402
7xvDahpLV2c,0.8205128205128205,0.21306818181818182,1.0
GhbX1FJZ65g,0.9600000000000001,0.0755336617405583,0.9922003284072249
pcGgmVjepNs,0.5416666666666667,0.3782771535580524,0.5003121098626716
L8s0hIR-M-4,0.9620253164556963,0.1568627450980392,0.9975490196078431
WdW5vOgFRvM,0.898550724637681,0.1617391304347826,0.9891304347826086
En7lojINg3M,0.896551724137931,0.21367521367521367,0.9985754985754985
exxAJng-1U8,0.9090909090909091,0.22405271828665568,0.9979406919275123
Wtl3h5QNV6s,0.9411764705882353,0.23778501628664495,1.0
gWMkSQ8mREg,1.0,0.008298755186721992,0.9979253112033195
Ku4WOCdlS3s,0.896551724137931,0.188135593220339,0.9957627118644068
R9UdubGJ58M,0.951219512195122,0.14096185737976782,0.887551867219917
2-miDJm9hQY,0.9459459459459458,0.1506849315068493,0.9863013698630136
aMxtpsV5Utc,0.9763779527559054,0.051070840197693576,0.9946457990115322
zoxSDhDJyxE,0.9909909909909909,0.04047217537942664,0.9203204047217538
iwp6lyqD3rQ,0.96875,0.046703296703296704,0.9993131868131868
c9KPYqs9K7o,0.9666666666666666,0.0518018018018018,0.9926801801801802
2s9bL7N_Irs,0.8771929824561403,0.06593406593406594,0.9759615384615384
ZSORvVhdCtI,0.9306930693069307,0.20318021201413428,0.9973498233215548
-PlGj1L2lu0,1.0,0.015037593984962405,0.9837092731829574
9fucSUUeHbY,0.9393939393939393,0.1345514950166113,0.9941860465116279
OCvln6Z9yg0,0.9178082191780821,0.2820069204152249,0.9887543252595156
xGMAOmD5NvQ,0.9230769230769231,0.11380597014925373,0.9850606909430439
em1P9dWgQCo,0.9661016949152542,0.06794425087108014,0.9986933797909407
Oa0WdcuTEJ8,0.918918918918919,0.055350553505535055,0.9769372693726938
XNeZMcfFGX0,0.9166666666666666,0.0702247191011236,0.9985955056179775
CndPlL8OlNA,0.9503546099290779,0.05263157894736842,0.9950657894736842
bKH6AsMwd0k,0.9836065573770492,0.03896103896103896,0.9941558441558441
Cet9Kl7N5NA,0.9158878504672898,0.3378151260504202,0.9747899159663865
fmAnXpbVx4s,0.9433962264150944,0.1483375959079284,0.9654731457800512
PffOqQ9wh3Y,0.43809523809523804,0.44241733181299886,0.6804446978335233
CnmQelkPY_M,0.9361702127659575,0.09375,0.9992897727272727
cMhMxtFiXE8,0.9666666666666666,0.07260726072607261,0.9946369636963697
X03LCc_X9uU,0.48913043478260865,0.727802981205444,0.5712896953985742
BKzxt4BRMmM,0.8928571428571429,0.06267806267806268,0.9992877492877493
3USVbrN5050,0.8947368421052632,0.3634408602150538,0.9983870967741936
dSTgKzA9mkA,0.8095238095238095,0.07183908045977011,0.8635057471264368
qid9JXMoX90,0.9915966386554621,0.054365733113673806,0.9934102141680395
G-ud2ZSyTdA,0.9655172413793104,0.25,0.9950396825396826
zMUVV9BkEPk,0.918918918918919,0.09120521172638436,0.9812703583061889
yKBpz8WIDBA,0.8333333333333333,0.3037037037037037,0.9512345679012346
kDWB5elsn7U,0.9199999999999999,0.14772727272727273,0.9943181818181818
3-5AOQpXJEo,0.909090909090909,0.1622340425531915,0.9960106382978723
dq7FYWXoocU,0.9253731343283582,0.17491749174917492,0.9933993399339934
ohomzZuX9Ko,0.9026548672566371,0.19306930693069307,0.9979355904211396
b0Ita23drSY,0.8260869565217391,0.23450134770889489,0.9750673854447439
lSn_nz2vvO4,0.9142857142857143,0.10638297872340426,0.9989350372736954
AXLCGHkbViU,0.75,0.4131054131054131,0.9800285306704708
57DX3-ZSVKk,0.9365079365079365,0.3167495854063018,0.9991708126036484
ySX1wpO7yOU,0.9152542372881356,0.24462809917355371,0.9648760330578512
stF8fwKKGOE,0.8631578947368421,0.8536184210526315,0.9567901234567902
-RycfDYji88,0.9019607843137256,0.07058823529411765,0.9992647058823529
wiraNdfrhHE,0.9344262295081968,0.048561151079136694,0.9959532374100719
T_Dmy8W4Ql4,0.9500000000000001,0.06685236768802229,0.9993036211699164
Ns6boKNd-e0,0.864406779661017,0.6970802919708029,0.9534671532846716
U0VoDajOdz0,0.7999999999999999,0.12173913043478261,0.9967391304347826
fOuHZ_G2v4U,0.9444444444444444,0.19604612850082373,0.9958779884583677
rKORglGz2bQ,0.951219512195122,0.05649717514124294,0.9938737040527804
wv8uB7XMems,0.9911504424778761,0.0805921052631579,0.9962993421052632
OpKtvp-1A6Q,0.9333333333333333,0.1614497528830313,0.9934102141680395
rDd17sirvGE,0.9387755102040817,0.08192090395480225,1.0
2VwhvS1ysqQ,0.3220338983050847,0.8850325379609545,0.4681735985533454
xA7EBpdhwi8,0.9142857142857143,0.26232741617357,0.8791913214990138
xEE9w4KALUg,0.8648648648648648,0.38866396761133604,0.9908906882591093
i4RksPiVlzQ,1.0,0.027613412228796843,0.9960552268244576
